id;id_pays;pays;region;id_type_statistique;type_statistique;annee;valeur;type_valeur;valeur_texte;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source;date_creation
333;111;Netherlands;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
331;111;Netherlands;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
846;112;New Zealand;Western Pacific;2;ART Coverage;2023;73.0;estimated_art_coverage_percent;;62.0;84.0;73.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
845;112;New Zealand;Western Pacific;2;ART Coverage;2023;3600.0;estimated_living_with_hiv;;3100.0;4200.0;3600.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
844;112;New Zealand;Western Pacific;2;ART Coverage;2023;2700.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3226;112;New Zealand;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3225;112;New Zealand;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3224;112;New Zealand;Western Pacific;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2832;112;New Zealand;Western Pacific;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2662;112;New Zealand;Western Pacific;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2492;112;New Zealand;Western Pacific;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2322;112;New Zealand;Western Pacific;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2152;112;New Zealand;Western Pacific;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1982;112;New Zealand;Western Pacific;4;HIV-related Deaths;2010;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1812;112;New Zealand;Western Pacific;4;HIV-related Deaths;2018;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1642;112;New Zealand;Western Pacific;3;People Living with HIV;2000;1300.0;count;;1100.0;1500.0;1300.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1472;112;New Zealand;Western Pacific;3;People Living with HIV;2005;1800.0;count;;1600.0;2100.0;1800.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1302;112;New Zealand;Western Pacific;3;People Living with HIV;2010;2500.0;count;;2100.0;2800.0;2500.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1132;112;New Zealand;Western Pacific;3;People Living with HIV;2018;3600.0;count;;3100.0;4200.0;3600.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
335;112;New Zealand;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
336;112;New Zealand;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
334;112;New Zealand;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;0.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
849;113;Nicaragua;Americas;2;ART Coverage;2023;53.0;estimated_art_coverage_percent;;43.0;68.0;53.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
848;113;Nicaragua;Americas;2;ART Coverage;2023;9400.0;estimated_living_with_hiv;;7600.0;12000.0;9400.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
847;113;Nicaragua;Americas;2;ART Coverage;2023;5000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3229;113;Nicaragua;Americas;6;ART Pediatric Coverage;2023;55.0;estimated_children_art_coverage_percent;;41.0;76.0;55.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3228;113;Nicaragua;Americas;6;ART Pediatric Coverage;2023;500.0;estimated_children_needing_art;;200.0;500.0;500.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3227;113;Nicaragua;Americas;6;ART Pediatric Coverage;2023;120.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2833;113;Nicaragua;Americas;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.2;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2663;113;Nicaragua;Americas;5;HIV Cases Adults 15-49;2005;0.2;count;;0.1;0.3;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2493;113;Nicaragua;Americas;5;HIV Cases Adults 15-49;2010;0.2;count;;0.2;0.3;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2323;113;Nicaragua;Americas;5;HIV Cases Adults 15-49;2018;0.2;count;;0.2;0.3;0.2;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2153;113;Nicaragua;Americas;4;HIV-related Deaths;2000;100.0;count;;100.0;500.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1983;113;Nicaragua;Americas;4;HIV-related Deaths;2010;500.0;count;;200.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1813;113;Nicaragua;Americas;4;HIV-related Deaths;2018;200.0;count;;200.0;500.0;200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1643;113;Nicaragua;Americas;3;People Living with HIV;2000;3600.0;count;;2100.0;5300.0;3600.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1473;113;Nicaragua;Americas;3;People Living with HIV;2005;6100.0;count;;4600.0;8300.0;6100.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1303;113;Nicaragua;Americas;3;People Living with HIV;2010;7900.0;count;;6500.0;10000.0;7900.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1133;113;Nicaragua;Americas;3;People Living with HIV;2018;9400.0;count;;7600.0;12000.0;9400.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
338;113;Nicaragua;Americas;1;Prevention of Mother-to-Child Transmission;2023;200.0;needing_antiretrovirals;;200.0;200.0;200.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
339;113;Nicaragua;Americas;1;Prevention of Mother-to-Child Transmission;2023;90.0;percentage_received;;73.0;95.0;90.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
337;113;Nicaragua;Americas;1;Prevention of Mother-to-Child Transmission;2023;120.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
852;114;Niger;Africa;2;ART Coverage;2023;54.0;estimated_art_coverage_percent;;45.0;65.0;54.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
851;114;Niger;Africa;2;ART Coverage;2023;36000.0;estimated_living_with_hiv;;30000.0;43000.0;36000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
850;114;Niger;Africa;2;ART Coverage;2023;19800.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3232;114;Niger;Africa;6;ART Pediatric Coverage;2023;52.0;estimated_children_art_coverage_percent;;42.0;66.0;52.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3231;114;Niger;Africa;6;ART Pediatric Coverage;2023;2500.0;estimated_children_needing_art;;2100.0;3200.0;2500.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3230;114;Niger;Africa;6;ART Pediatric Coverage;2023;1300.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2834;114;Niger;Africa;5;HIV Cases Adults 15-49;2000;0.6;count;;0.5;0.7;0.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2664;114;Niger;Africa;5;HIV Cases Adults 15-49;2005;0.6;count;;0.5;0.6;0.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2494;114;Niger;Africa;5;HIV Cases Adults 15-49;2010;0.4;count;;0.4;0.5;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2324;114;Niger;Africa;5;HIV Cases Adults 15-49;2018;0.3;count;;0.2;0.3;0.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2154;114;Niger;Africa;4;HIV-related Deaths;2000;2300.0;count;;1700.0;3000.0;2300.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1984;114;Niger;Africa;4;HIV-related Deaths;2010;1700.0;count;;1300.0;2100.0;1700.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1814;114;Niger;Africa;4;HIV-related Deaths;2018;1200.0;count;;970.0;1700.0;1200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1644;114;Niger;Africa;3;People Living with HIV;2000;37000.0;count;;31000.0;44000.0;37000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1474;114;Niger;Africa;3;People Living with HIV;2005;40000.0;count;;34000.0;46000.0;40000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1304;114;Niger;Africa;3;People Living with HIV;2010;37000.0;count;;32000.0;42000.0;37000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1134;114;Niger;Africa;3;People Living with HIV;2018;36000.0;count;;30000.0;43000.0;36000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
341;114;Niger;Africa;1;Prevention of Mother-to-Child Transmission;2023;1600.0;needing_antiretrovirals;;1400.0;2000.0;1600.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
342;114;Niger;Africa;1;Prevention of Mother-to-Child Transmission;2023;58.0;percentage_received;;48.0;70.0;58.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
340;114;Niger;Africa;1;Prevention of Mother-to-Child Transmission;2023;940.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
855;115;Nigeria;Africa;2;ART Coverage;2023;53.0;estimated_art_coverage_percent;;40.0;71.0;53.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
854;115;Nigeria;Africa;2;ART Coverage;2023;1900000.0;estimated_living_with_hiv;;1400000.0;2600000.0;1900000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
853;115;Nigeria;Africa;2;ART Coverage;2023;1016000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3235;115;Nigeria;Africa;6;ART Pediatric Coverage;2023;35.0;estimated_children_art_coverage_percent;;22.0;53.0;35.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3234;115;Nigeria;Africa;6;ART Pediatric Coverage;2023;140000.0;estimated_children_needing_art;;91000.0;220000.0;140000.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3233;115;Nigeria;Africa;6;ART Pediatric Coverage;2023;50200.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2835;115;Nigeria;Africa;5;HIV Cases Adults 15-49;2000;1.8;count;;1.3;2.4;1.8;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2665;115;Nigeria;Africa;5;HIV Cases Adults 15-49;2005;1.7;count;;1.2;2.2;1.7;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2495;115;Nigeria;Africa;5;HIV Cases Adults 15-49;2010;1.6;count;;1.2;2.1;1.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2325;115;Nigeria;Africa;5;HIV Cases Adults 15-49;2018;1.5;count;;1.1;2.1;1.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2155;115;Nigeria;Africa;4;HIV-related Deaths;2000;78000.0;count;;45000.0;130000.0;78000.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1985;115;Nigeria;Africa;4;HIV-related Deaths;2010;72000.0;count;;42000.0;120000.0;72000.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1815;115;Nigeria;Africa;4;HIV-related Deaths;2018;53000.0;count;;31000.0;89000.0;53000.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1645;115;Nigeria;Africa;3;People Living with HIV;2000;1300000.0;count;;940000.0;1700000.0;1300000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1475;115;Nigeria;Africa;3;People Living with HIV;2005;1400000.0;count;;1000000.0;1900000.0;1400000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1305;115;Nigeria;Africa;3;People Living with HIV;2010;1500000.0;count;;1100000.0;2100000.0;1500000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1135;115;Nigeria;Africa;3;People Living with HIV;2018;1900000.0;count;;1400000.0;2600000.0;1900000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
344;115;Nigeria;Africa;1;Prevention of Mother-to-Child Transmission;2023;100000.0;needing_antiretrovirals;;65000.0;140000.0;100000.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
345;115;Nigeria;Africa;1;Prevention of Mother-to-Child Transmission;2023;44.0;percentage_received;;28.0;62.0;44.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
343;115;Nigeria;Africa;1;Prevention of Mother-to-Child Transmission;2023;43700.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
642;44;North Korea;Western Pacific;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
641;44;North Korea;Western Pacific;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
640;44;North Korea;Western Pacific;2;ART Coverage;2023;;reported_receiving_art;Nodata                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3022;44;North Korea;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3021;44;North Korea;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3020;44;North Korea;Western Pacific;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2764;44;North Korea;Western Pacific;5;HIV Cases Adults 15-49;2000;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2594;44;North Korea;Western Pacific;5;HIV Cases Adults 15-49;2005;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2424;44;North Korea;Western Pacific;5;HIV Cases Adults 15-49;2010;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2254;44;North Korea;Western Pacific;5;HIV Cases Adults 15-49;2018;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2084;44;North Korea;Western Pacific;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1914;44;North Korea;Western Pacific;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1744;44;North Korea;Western Pacific;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1574;44;North Korea;Western Pacific;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1404;44;North Korea;Western Pacific;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1234;44;North Korea;Western Pacific;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1064;44;North Korea;Western Pacific;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
131;44;North Korea;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
132;44;North Korea;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;                    ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
130;44;North Korea;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
897;129;North Macedonia;Europe;2;ART Coverage;2023;54.0;estimated_art_coverage_percent;;47.0;63.0;54.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
896;129;North Macedonia;Europe;2;ART Coverage;2023;500.0;estimated_living_with_hiv;;500.0;520.0;500.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
895;129;North Macedonia;Europe;2;ART Coverage;2023;240.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3277;129;North Macedonia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;                                          ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3276;129;North Macedonia;Europe;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3275;129;North Macedonia;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
